,name,status
24513,مدتت مرحب أخرب,0
14325,مناير غالب هواري,1
23475,ظافر رفاعة خلدون,0
7205,ريهام شماخ عارف,1
9462,لذة هاني رغيد,1
1494,عز زاكي عمر,1
706,أغلب أزهر رزين,1
1571,بسمة محرز نضير,1
18935,معد عصمت رجب,1
17898,أطياف سبع رمزية,1
3782,نوار غالي مسلم,1
25632,مزينة عبدالمنان أويم,0
31522,فريدة هيفاء آلوى,0
13494,نبيهة داود خازن,1
5120,رجيحة غطاس زهير,1
6754,كفى زاهر منتظر,1
6234,دينا شاهد شافع,1
30652,بجير فخرية مجيدة,0
25214,أشجان باسطة ذبيانة,0
13369,سميرة هدير قثم,1
34545,لهيفة ساهرة رجب,0
10858,جوى رشيق معتوق,1
30983,بازعة ولهانة فخرية,0
23364,رحاب رنيم إقدام,0
7612,محرز زاهد رأفت,1
36441,مجدي عقاب فخري,0
6658,أسمى زايد حامد,1
10656,امتياز مهيب عماد,1
16995,أنيسة جاسم شبيب,1
23149,ندرة كبرى رضوة,0
12811,ميار سنان رسمي,1
4324,موفق حارث تيسير,1
10822,نوح فكري حيدر,1
33063,نوار إشراف هيفاء,0
25927,صافي لهيفة سعيدة بضم السين,0
20320,مجاهد عزيزة تانيا,0
32515,مناحة صدام داود,0
21957,سرور سهاد منيبة,0
8268,أمامة ظاهر فاتح,1
8568,نعمت زايد فتح,1
4049,مديدة رزق تيسير,1
12468,نجيبة قاسم جابر,1
29337,نبيلة رغيد وائل,0
13005,رفعة رافي ناصر الدين,1
30151,عبلة كفى عنبر,0
204,مسفر رضي قطامي,1
24851,عميد حوا جريم,0
31034,مساعدة رامة نوال,0
20204,ماهر ليال زكية,0
6576,بشير غافر عبدالجليل,1
13230,إنشاد ورد سبع,1
14483,عبيدة خلدون مجدي,1
10552,زهير شريح ذكوان,1
34959,غلا كبرى ندى,0
21881,ناهية صفاء داليا,0
13610,سعيد أسامة صفوان,1
13166,ليلى حنبل سعدون,1
31613,عمر منيرة باسلة,0
7904,رضا عرفة مهاب,1
22372,شهم معيص تماضر,0
24786,شعتب عخدي جرير,0
8339,نبيه حمدان راتب,1
25290,خزامى زكية بارية,0
1562,باهر إسلام هائل,1
5024,رياض عكرمة عبدو,1
23365,نوح غصاب مزهر,0
595,مثاب فتح زياد,1
16296,نجيحة عقيل غازي,1
15449,رضا زيد مصعب,1
33909,قنوت خولة راقية,0
33694,ورد ناهية نادين,0
33174,مبخوت ندرة سهاد,0
11808,شوكت بلال أرغد,1
8925,أنظام رئيف حسون,1
15853,مريم نورس بطرس,1
34954,ماهأ إمامة مريم,0
21965,إيمان نسيم رافية,0
15132,سمر نصرت أوس,1
34186,رابح هند بارعة,0
33204,سبيعة عاطفة منى,0
6022,جبر منتظر معتصم,1
13729,ميار مطيع هيمان,1
11938,لؤلؤة عقيل صارم,1
13011,غلام محمد مرشد,1
29522,افتخار فهيد باز,0
2022,ديمة عبدالرزاق معطي,1
21766,فهيد بسمة بسمة,0
28331,باسة شافي ئجرم,0
2368,ليث نضير وائل,1
26387,رنا رزينة إيناس,0
5346,ضياء نمير عقاب,1
3323,السعدية تهامي سامي,1
1649,نذير ثنيان فطين,1
24048,انشقار عنبسة علوان,0
10172,رولا ملهم حنشل,1
31496,مهيبة عذة مصسح,0
28947,فاتح أنصار أشجان,0
28057,صفية دارم راسم,0
32105,باءح وفاء ومعون,0
32261,شبيب مزينة إيداع,0
10751,لطيف راتب عقال,1
24132,سحر شريك حسنين,0
30029,أدهم شهلاء ندرة,0
26675,شكري زيغان باشق,0
26568,حارة نءصف رنى,0
3878,سحر منير دارم,1
4258,فجر بكري فائق,1
9535,تائب فتوح وديع,1
20629,جميل ذبدالرحمن فخري,0
7970,رولا زيان بيان,1
16756,مريم قدامة قدامة,1
35582,نبيه سلمان نعمت,0
11586,لمياء نزيه أسلم,1
21833,فتوة بشار مخلصة,0
20006,يونى عبيدة ضاري,0
11730,مروان زاهي حواس,1
896,نسيم يزيد شمر,1
20001,ريداس إياد رشيقة,0
19015,رضا مازن ماضي,1
18570,ود عبدالهادي سرمد,1
22716,مررب عزة عتاب,0
36737,ربعة إياس محرز,0
32182,أملة غازي جرير,0
10381,رجب فرقان ناظم,1
29838,عايدة عون بهجت,0
25961,أجم الدين مدحت إيمار,0
28709,رحثب ناهض ىهيد,0
28592,فضل هدى سحر,0
31055,نسيب أنظار أنار,0
15275,نسرين برهان نديم,1
24701,ثوابة فائقة بسمة,0
2040,كنعان هانئ أليف,1
36655,عائذ حصص أفكار,0
2127,رامة هاني إبراهيم,1
22242,دغفم مسفر ساري,0
26117,عجاج بارية رابعة,0
19959,مجيبة معاوية عقبة,1
1847,مروة صارم خليفة,1
10572,بكري عيسى كليم,1
28807,أأيرة نبال سهيل,0
3297,تركي عنبر مناف,1
13402,مساعد فصيح فيض,1
19803,حفصة إياد رغال,1
389,رباح رضي صدام,1
15387,امتياز ظاهر نصرة,1
27264,عزيزف لبانة أميمث,0
26925,بقيع عاعكة رائف,0
489,سهل عنبر عقيل,1
25983,ساطع أفنان مرحب,0
23731,لينا طيب لطير,0
13964,منصفة شديد طامح,1
11195,ورد ساري مخلد,1
10327,دعجاء رمزي زيدان,1
28449,عخفات زاهر مشاري,0
20944,ندرة إيحاء سعيدة بضم السين,0
21571,منذرة تماضر أبرار,0
37033,ردينة أخطب سيه,0
8109,سنان عبيد محبوب,1
5891,باسم بطرس مجيد,1
9686,لولوة منان داوود,1
29826,سامية لذة وفاء,0
32873,سمية لمى مرحب,0
2223,نزار جذيمة ساجي,1
4833,البراء رائض مطلب,1
643,نعيم مساعد بشر,1
30585,هبيرك وديعة عقلة,0
25649,أنمار عايدة هديل,0
21594,مرشد ناجحة افتخار,0
9714,كامل خازن فاخر,1
36467,مساعد رؤحانة معلوف,0
15372,باتل ستار منيع,1
30706,ناصيف مجابدة أمصرة,0
28298,فصيحة جبلة دحام,0
34114,غيداء بتول إجلال,0
26489,رياض رعد خزاعي,0
36499,مسعود هانئة زيانة,0
11495,حسنية عبدالعظيم تمام,1
7140,قسيم عصمت رافع,1
25924,مناث نزنة رصين,0
18628,أماني مصعب فخر,1
11767,جابر شاهد مناحي,1
15855,شاكرة بهاء حسنين,1
7938,فليح مقبل عبيد,1
27278,حمزة ليال وث,0
26896,راخبة ربحي نافع,0
10697,عنتر مرهج ميلاد,1
25587,مصلش عمار حصلف,0
34765,أجيد لضنى رفوف,0
32738,ضيف شافي عقبة,0
22610,فيضية رهام ثوابة,0
4834,أغلب عبدالفتاح ذياب,1
26318,مناثي رياظ باركي,0
36661,وديع رافقة لطيفة,0
3254,لانا مطيع قتادة,1
6120,رافد عميد نصيف,1
32646,لميس رسمي نصيف,0
30311,خفلدة قخطب شادي,0
18474,رفاعي فائق كنعان,1
25775,رخاء نهال لبانة,0
28062,أنسام فوزفة إدراك,0
9716,انفصال جريج نسيب,1
1297,سيلين مطلب جنادة,1
17910,أمورة أحنف نعمت,1
2362,حسناء خطاب قاسم,1
3097,صفوان حمدون شمر,1
25639,لوزت نزيهة متام,0
12990,مارية كلاب معطي,1
21119,نديم نجيحة سناء,0
21095,هوازن ىيد مجيبإ,0
35120,منعم معتضي بصيف,0
31196,فخرية نشوة زجدت,0
33820,هائلة نادية تنال,0
15978,جذيمة بندر نجدة,1
34660,مكين رسيل رضوة,0
35641,مرح رافق ملهر,0
33277,خلوق انفصال خولة,0
26976,رضا انتصار رزينة,0
11419,رانيا مولود نجيب,1
28154,إيهاب عائض ةزام,0
19773,أدعج فضيل سارح,1
7682,فرناس أسعد مجير,1
20638,كمال مثابة رخاء,0
25303,هبة نىر كفى,0
7898,إجلال أنمار نعمان,1
13576,غفار أمية أنعم,1
29495,نجد زهراء ذويس,0
12763,غالي نوري نورس,1
12155,حسني كاسب مشتاق,1
33037,عبده يمن أسى,0
4980,ثراء رئيف هشيم,1
2441,ليان وديع علاء,1
27100,ليذى سهام ميلاد,0
23454,مإاري شيباة عابد,0
13440,خضر مصلح عرين,1
22951,تمارة شريح حنبل,0
4543,عاكف منصف ضاوي,1
17806,ثراء ناصر الدين سامر,1
21565,منذرة سعدون مدحت,0
36018,مناحة إشراف نورة,0
6785,إهداف نشأت ساري,1
24398,مسفر نورا شهلاء,0
5876,تمام زياد عفان,1
15391,عمرو ناجح سري,1
34040,كفى سداد نادصن,0
20785,عبداللدود البراء هطفي,0
2684,كاظم شيبة منعم,1
27418,شافي هيثم سقمي,0
73,شروق قدامة ميمون,1
24100,حاشد ظبير أنيخة,0
8612,خزامى علاوة قدامة,1
11485,رامز دارم غنيم,1
19820,ندى إياس فهر,1
12271,عبدالرزاق منير ماهر,1
7723,يارا إدريس رويشد,1
9375,أرغد قادر فؤاد,1
16336,مغيث حسان عكاشة,1
5097,نشأت نوفل هادي,1
18783,اعتماد هريرة مناف,1
16902,عبدالنور فائز سراج,1
28374,وليفة ماريا محا,0
11169,محسن مشتاق رسمي,1
13301,جوى عبدالحكيم علي,1
35838,نزيهة فتيحة مهيبة,0
7862,ركان فصيح حنظلة,1
28016,غلا شضهرة راغد,0
20704,نيس منصور حافظ,0
31528,محيا شعبان مجاهد,0
32740,لدلى مجبر لياح,0
9092,مشعل شميم ساطع,1
4984,نصار حسنى شهاب,1
16937,إسراء فياض معاوية,1
16297,عبودة فهيم حارث,1
22123,بثينذ كلاب فاروق,0
16891,نصر مطلق كامل,1
29274,مناع سيف حريز,0
3761,عبدالجبار مصطفى باسل,1
8065,ألفت هشام باتل,1
34227,أمنية ياسمين فيضية,0
24660,غيثة رافع هيني,0
8188,يسرا رفعت عبدالفتاح,1
1363,شهم ميمون عقال,1
20832,عمرو رصينة ليال,0
26328,فكرية نعيم أمورة,0
28970,عبدالجميل حسني سديإ,0
14436,بشاير عراد عبدالودود,1
12718,شريفة لبيد راغد,1
2590,عتابة جهير خلوق,1
30831,ظافرة آمال أنيسة,0
4784,فرحان ربيح صلاح الدين,1
21013,بطاح وييد مسلم,0
19420,انتصار سميح سميح,1
7579,مديدة إسحاق شكور,1
12392,عصمت رائد رجب,1
30074,شهد جامق صافي,0
30209,مأمون سدر خازى,0
6900,حكيم صادح غانم,1
19375,باركة نمر جميل,1
3067,بشيرة معتصم جندل,1
10859,رشيقة شاهد صلاح الدين,1
23836,هيمان منذرة منيرة,0
9133,ربعة هرثمة دانا,1
11136,سعدة بديع عتاب,1
14592,أرقم بليغ جمعان,1
9771,راسخ فهيم إيهاب,1
9024,رؤوف مرداس سطام,1
19136,عبدالرؤوف لبيد زياد,1
5265,أماني مصباح كريم,1
22451,إعار فردوس أبرار,0
6400,جرير فرحات وهبة,1
3371,رشا فهمي خضر,1
27391,هانئة مريم إيضاح,0
33039,حزان انئة ذديم,0
13906,بليغ طريف عازم,1
10024,صبا لبيد لبيد,1
10837,مجيبة منصور نائل,1
27813,مرحب ريغف بائقة,0
25411,تماضر ثوابة انبساط,0
9041,دغيم غلام مجتبى,1
19195,بارح عامر رسمي,1
15342,عبده أوس ناشر,1
32304,عتاك ياسر تملين,0
17374,فاخر مالك زيدان,1
549,أشيم عبدالمنعم عبدالودود,1
14082,عباس عبدالعزيز توفيق,1
13467,نضير نجيب غالب,1
2515,أمال رفاعة صبيح,1
31479,ريتا زبيدة إيضاح,0
18240,بسمة رسيم ناشئ,1
2275,صفوح كافي جميل,1
7194,داني جساس زبير,1
29004,مراث رجاء إسحاذ,0
14978,أنظام كثير دغيم,1
13870,رافد ساعف سفيان,1
19747,حفصة معتوق حسني,1
9216,أمواج ورد دغيم,1
11804,لطيفة شاكر هيمان,1
36029,ياسر آيات نجيحة,0
11272,ساطع صادر شاكر,1
17860,خميس باتل ورد,1
25781,عائدة ككعان مغيثة,0
26377,شاكر رزان سالي,0
2393,راسم شديد مسفر,1
1289,ديمة غفار نضير,1
24735,إمام غناء أوبية,0
269,الخضر فائق كمال,1
4322,سلمة حردان مسفر,1
2201,أنظار عدنان نعمت,1
3467,ريا فائز أكبر,1
20909,سمة بشيرة ابتهاج,0
20670,ناصف أطياف إسعاد,0
35138,سجى فتوح وذام,0
18437,نجد جمعة أزور,1
22126,إتحي نوار عبوالرحيم,0
25956,فريد عايب آاجد,0
14435,شاهر حماد معد,1
3868,لارا مسيب قابوس,1
25246,ئسد راكان كريمة,0
495,نصاحة عمير حجر,1
7181,وليفة قتادة أكرم,1
5947,دانة ساجع تغلب,1
16905,عبده عبدالودود نضال,1
2162,مسلم إبراهيم ثنيان,1
4448,ركان جليل رائف,1
6144,أمينة صافي مثاب,1
14682,بارعة بشر مسافر,1
2188,كارم ناصح جميل,1
17118,بلقيس عبدالحميد شهاب,1
32414,إمهال جميل نصوح,0
17759,رغال سحيم داوود,1
10560,أمية رامي جرير,1
10416,فهيم مطير مهير,1
24713,هزاع ثوابة دعجاء,0
8895,أمانة متمم نصرت,1
30476,أوبية سمراء بهيجة,0
8428,هائلة سلمة سائد,1
13077,سمر كاسب صمصام,1
33281,مجير ثابت قبيصة,0
302,إجلال غني مطاوع,1
33093,صفاء مجيدة ريم,0
3052,بارعة بديع ريان,1
28996,ثصلحة سلمى ذردة,0
1607,ظاهر معطي تواب,1
9123,ميس ياسر نادر,1
35794,آلاء أطياف فضل,0
9126,ساري نادر حسين,1
24174,كاظمة طريفة حسنية,0
26261,معصورة كاظم عصدي,0
27534,رشيق رافقة رافقة,0
22104,مناق رحاب نحلام,0
13415,مديدة مارسيل مرتجى,1
28831,امدوح ميار إنصاف,0
30572,هيام عهبة جامع,0
6246,أسماء صمصام سعد,1
1044,مودود نصر ربيح,1
26055,سيار إيتاء أنوف,0
6357,نادين فادي مدرك,1
352,ميار عريب عبدالشكور,1
4842,ذكية حمدون حفص,1
3313,ريتاج خزعل عبدالكريم,1
3264,فنن حواس شفيق,1
25240,لمؤ رصينة ربى,0
14065,رافقة حجاج حسني,1
19791,بسيمة فادي منعم,1
17053,عبدالخالق نمر بطاح,1
11374,زبيدة جهير مرهج,1
14539,غضنفر نجدت فادي,1
35042,متعب كزامى أريام,0
6206,شبيب جمعان عمرو,1
11456,غادة فاخر مظفر,1
5371,ألوف جامع رافق,1
31588,زداء تقي عارف,0
10243,فخرية جليل عنترة,1
